21.468512,84.031151,1,0,0
50.791660,82.520172,2,0,0
81.724304,81.907616,3,0,0
112.278191,80.726006,4,0,0
142.253098,79.815514,5,0,0
173.516968,79.949242,6,0,0
205.584595,79.276764,7,0,0
236.143677,77.986092,8,0,0
267.670990,77.342804,9,0,0
298.640259,77.283974,10,0,0
330.034576,77.509659,11,0,0
362.681000,76.863464,12,0,0
394.316742,77.660751,13,0,0
425.862640,76.140137,14,0,0
457.825531,76.217209,15,0,0
489.843475,75.450958,16,0,0
521.694519,75.449562,17,0,0
553.609741,74.248688,18,0,0
586.083313,75.371147,19,0,0
618.382813,75.500488,20,0,0
650.272827,75.499809,21,0,0
682.202026,75.272812,22,0,0
714.352783,75.416786,23,0,0
746.056580,75.379051,24,0,0
778.785645,75.385353,25,0,0
810.462585,75.519356,26,0,0
842.266907,75.841270,27,0,0
874.594360,75.568451,28,0,0
906.357605,76.109596,29,0,0
938.064514,76.341194,30,0,0
970.281189,77.197235,31,0,0
1002.506958,77.131516,32,0,0
1032.849731,77.305733,33,0,0
1065.005371,78.141212,34,0,0
1095.901123,78.413589,35,0,0
1127.895386,78.842964,36,0,0
1159.389404,79.009422,37,0,0
1189.480469,79.571182,38,0,0
1220.147095,80.327965,39,0,0
1251.711304,81.691513,40,0,0
20.716270,114.127846,1,1,0
50.278961,113.579269,2,1,0
79.412292,113.713104,3,1,0
110.957008,111.545456,4,1,0
142.719406,111.208107,5,1,0
173.422409,110.126968,6,1,0
203.469360,110.627197,7,1,0
235.698486,110.707733,8,1,0
267.195068,109.565941,9,1,0
298.642853,108.997322,10,1,0
330.253021,108.519615,11,1,0
362.445129,108.630402,12,1,0
393.404022,109.361710,13,1,0
425.812958,107.923508,14,1,0
457.274933,108.302307,15,1,0
489.897552,106.697411,16,1,0
521.301025,107.707253,17,1,0
553.954651,107.571945,18,1,0
585.813721,106.758064,19,1,0
618.579590,107.244560,20,1,0
649.760559,107.253082,21,1,0
681.487000,107.667854,22,1,0
713.998596,107.187454,23,1,0
746.486755,106.910301,24,1,0
778.560730,106.842300,25,1,0
810.804199,106.929291,26,1,0
842.270691,106.998734,27,1,0
874.658264,107.063866,28,1,0
907.683838,108.327576,29,1,0
938.294678,108.521614,30,1,0
970.566589,108.631973,31,1,0
1001.606750,108.635437,32,1,0
1033.506836,108.623398,33,1,0
1065.487183,109.554550,34,1,0
1095.434570,110.741287,35,1,0
1128.385132,110.249435,36,1,0
1158.718506,111.220406,37,1,0
1189.763062,111.065163,38,1,0
1220.324951,111.297348,39,1,0
1251.447754,112.454010,40,1,0
18.818468,145.670135,1,2,0
49.936340,144.916977,2,2,0
79.279312,144.235916,3,2,0
111.097275,143.817245,4,2,0
141.440018,143.209747,5,2,0
173.058105,142.348434,6,2,0
203.199570,141.472778,7,2,0
235.273880,140.979004,8,2,0
266.992157,141.043137,9,2,0
297.649292,140.416183,10,2,0
329.508484,140.498245,11,2,0
361.948120,140.523712,12,2,0
393.464569,139.042938,13,2,0
425.640930,139.360519,14,2,0
456.852509,139.421097,15,2,0
489.475250,139.734207,16,2,0
520.711548,139.162277,17,2,0
554.105408,139.124863,18,2,0
586.361816,139.455002,19,2,0
617.684326,138.908737,20,2,0
650.141602,139.497330,21,2,0
681.382874,139.598511,22,2,0
714.684082,138.732193,23,2,0
746.379395,139.535828,24,2,0
778.281982,138.821945,25,2,0
810.410339,139.244049,26,2,0
842.171326,139.550385,27,2,0
874.944885,139.768158,28,2,0
906.515015,139.250412,29,2,0
938.622681,139.913223,30,2,0
970.400391,139.321777,31,2,0
1002.261658,139.773987,32,2,0
1033.456299,140.676697,33,2,0
1066.130859,141.664505,34,2,0
1097.599243,141.811188,35,2,0
1129.094971,142.581970,36,2,0
1159.261353,142.191437,37,2,0
1190.776855,142.355316,38,2,0
1222.108521,143.379471,39,2,0
1252.777466,143.684738,40,2,0
18.803905,176.359222,1,3,0
48.965271,175.350510,2,3,0
79.115273,175.537109,3,3,0
110.437836,173.367737,4,3,0
140.852814,174.654388,5,3,0
172.592255,174.412949,6,3,0
203.471588,172.636047,7,3,0
233.969223,172.604874,8,3,0
266.635406,172.709015,9,3,0
297.476105,172.535156,10,3,0
329.282135,172.241821,11,3,0
361.719971,172.193939,12,3,0
392.654724,171.468018,13,3,0
425.134308,171.970840,14,3,0
456.678589,171.316254,15,3,0
489.297150,171.008072,16,3,0
520.723022,171.235855,17,3,0
553.529175,171.248489,18,3,0
585.252258,170.930527,19,3,0
617.544800,171.130997,20,3,0
649.967712,170.758713,21,3,0
681.757080,170.967163,22,3,0
714.192932,170.292725,23,3,0
746.359741,170.226151,24,3,0
778.667664,171.481476,25,3,0
810.431213,171.354034,26,3,0
842.903015,170.816498,27,3,0
875.466675,171.674805,28,3,0
906.835632,171.254410,29,3,0
938.675232,171.287262,30,3,0
970.889954,170.753906,31,3,0
1002.585266,172.167175,32,3,0
1034.643799,172.595428,33,3,0
1066.727905,172.657944,34,3,0
1097.707397,173.285110,35,3,0
1129.386963,173.351013,36,3,0
1159.526733,173.274109,37,3,0
1191.532349,174.684891,38,3,0
1222.452271,174.853378,39,3,0
1253.281738,175.515121,40,3,0
17.205259,207.973541,1,4,0
47.973736,207.275208,2,4,0
78.473145,206.699371,3,4,0
109.385201,205.861450,4,4,0
140.346024,206.297348,5,4,0
171.110336,204.766479,6,4,0
203.337524,205.728668,7,4,0
234.551880,204.648209,8,4,0
265.657928,204.538544,9,4,0
297.688690,203.557907,10,4,0
329.300018,204.478394,11,4,0
361.498016,203.708466,12,4,0
393.708435,203.499329,13,4,0
425.266876,203.274231,14,4,0
456.888428,203.019730,15,4,0
489.012024,202.638062,16,4,0
520.390869,202.733871,17,4,0
553.088623,203.215469,18,4,0
617.725159,202.568253,20,4,0
650.236511,202.412933,21,4,0
681.945435,202.481995,22,4,0
714.044250,202.518005,23,4,0
746.669373,203.266464,24,4,0
778.138062,202.411469,25,4,0
811.019226,202.743713,26,4,0
842.563049,203.654266,27,4,0
875.733032,202.521606,28,4,0
906.708252,203.092148,29,4,0
938.751770,203.305359,30,4,0
970.395447,204.171097,31,4,0
1003.690979,203.736588,32,4,0
1034.508789,203.913116,33,4,0
1066.338745,204.624100,34,4,0
1097.624756,204.306442,35,4,0
1129.271851,205.077759,36,4,0
1160.066406,204.904144,37,4,0
1192.411011,206.241714,38,4,0
1222.863281,206.319870,39,4,0
1253.652588,207.285385,40,4,0
16.821449,239.506683,1,5,0
47.550056,239.235107,2,5,0
78.301338,238.308258,3,5,0
109.284554,237.971756,4,5,0
138.991653,237.601120,5,5,0
171.752701,237.149994,6,5,0
202.716751,236.767776,7,5,0
234.145737,236.746597,8,5,0
265.760254,236.392487,9,5,0
296.628632,235.625916,10,5,0
328.945618,235.323486,11,5,0
360.981781,235.684662,12,5,0
393.474121,234.987305,13,5,0
424.400391,234.823227,14,5,0
456.808960,235.273987,15,5,0
489.612549,234.778839,16,5,0
521.286194,234.396622,17,5,0
552.578796,233.898071,18,5,0
585.475586,234.868805,19,5,0
616.998779,235.325378,20,5,0
649.694702,234.774704,21,5,0
682.006592,234.337753,22,5,0
714.401794,235.495331,23,5,0
746.194580,234.402191,24,5,0
779.058472,234.685516,25,5,0
810.573242,234.589737,26,5,0
842.700806,234.856125,27,5,0
874.829224,235.646988,28,5,0
907.295105,235.970718,29,5,0
938.857300,236.169815,30,5,0
970.589355,235.569748,31,5,0
1003.282043,235.977234,32,5,0
1035.480347,236.633072,33,5,0
1066.369507,235.979309,34,5,0
1097.739258,235.708664,35,5,0
1129.295898,236.406921,36,5,0
1160.533447,237.586182,37,5,0
1192.377686,237.504150,38,5,0
1223.383179,237.560410,39,5,0
1254.182861,238.563965,40,5,0
16.742756,271.443604,1,6,0
47.448467,270.225128,2,6,0
77.859764,269.445251,3,6,0
109.651901,269.213501,4,6,0
139.509277,270.147400,5,6,0
171.067642,268.879272,6,6,0
202.193680,269.031250,7,6,0
233.756256,267.551422,8,6,0
265.301147,268.762024,9,6,0
297.382385,267.972107,10,6,0
329.132111,267.374451,11,6,0
360.741241,267.612732,12,6,0
392.515320,267.388763,13,6,0
424.802277,267.315979,14,6,0
456.490814,267.376617,15,6,0
489.001862,267.588776,16,6,0
521.221375,266.985352,17,6,0
553.439392,266.929871,18,6,0
585.089478,266.700378,19,6,0
618.040833,266.730438,20,6,0
649.703369,266.635284,21,6,0
682.288574,267.224609,22,6,0
713.590576,266.735077,23,6,0
746.507202,266.569427,24,6,0
778.465698,266.403473,25,6,0
810.488831,267.506195,26,6,0
842.755432,267.718506,27,6,0
875.269714,267.293945,28,6,0
907.369873,267.289185,29,6,0
939.575867,267.576172,30,6,0
971.697266,267.867859,31,6,0
1003.546265,267.553040,32,6,0
1034.949219,267.386810,33,6,0
1066.717041,267.764557,34,6,0
1098.689819,268.675323,35,6,0
1130.078247,268.555450,36,6,0
1160.812988,269.701904,37,6,0
1193.013794,269.160828,38,6,0
1224.392090,269.214355,39,6,0
1254.544678,269.917664,40,6,0
16.357920,302.271515,1,7,0
46.900433,302.538239,2,7,0
76.909065,301.682037,3,7,0
107.483589,301.829803,4,7,0
139.429031,301.354523,5,7,0
170.802902,299.968689,6,7,0
202.512650,300.136444,7,7,0
233.335861,300.507629,8,7,0
265.504791,300.037628,9,7,0
296.837952,299.992493,10,7,0
328.818573,299.734894,11,7,0
360.214325,299.950684,12,7,0
392.559998,299.438324,13,7,0
424.905396,299.881592,14,7,0
456.686401,299.613373,15,7,0
488.622650,298.780945,16,7,0
520.902161,299.072632,17,7,0
553.376099,299.542023,18,7,0
585.573547,298.986084,19,7,0
617.484070,298.692963,20,7,0
649.618958,298.667511,21,7,0
681.961670,298.987976,22,7,0
714.625061,299.555634,23,7,0
746.397888,298.748657,24,7,0
778.968140,298.640686,25,7,0
811.082336,299.092712,26,7,0
843.658386,299.664795,27,7,0
875.255249,299.279053,28,7,0
907.404236,300.605469,29,7,0
938.671631,299.263824,30,7,0
971.596558,299.284912,31,7,0
1003.196838,300.357574,32,7,0
1034.278442,299.266968,33,7,0
1067.188965,299.832947,34,7,0
1099.585205,300.624664,35,7,0
1130.457642,300.175903,36,7,0
1161.477295,301.052887,37,7,0
1193.168945,301.440002,38,7,0
1224.043945,301.587341,39,7,0
1255.651978,302.630219,40,7,0
16.496544,333.801208,1,8,0
45.233746,333.776459,2,8,0
76.603035,334.136475,3,8,0
108.173058,333.535065,4,8,0
138.552902,333.184753,5,8,0
170.544388,333.306732,6,8,0
201.618469,331.942291,7,8,0
233.025345,332.308228,8,8,0
265.399963,331.618530,9,8,0
297.292938,332.067780,10,8,0
328.257813,332.068756,11,8,0
360.718719,331.713043,12,8,0
392.044098,331.898956,13,8,0
424.462738,330.868774,14,8,0
456.723053,331.687744,15,8,0
488.559845,331.584564,16,8,0
520.619873,330.748047,17,8,0
553.017578,331.421875,18,8,0
585.833862,331.525970,19,8,0
617.249451,331.402618,20,8,0
649.536865,331.018799,21,8,0
681.877686,331.548523,22,8,0
714.942383,330.988251,23,8,0
746.573120,331.275940,24,8,0
779.031616,331.218140,25,8,0
811.299622,331.147675,26,8,0
843.505127,331.345947,27,8,0
875.409363,331.901276,28,8,0
907.405640,331.605713,29,8,0
939.671021,332.207397,30,8,0
971.425415,332.043396,31,8,0
1003.210083,332.126678,32,8,0
1035.657959,331.633484,33,8,0
1067.495605,331.907684,34,8,0
1099.261597,331.928162,35,8,0
1130.312256,332.754822,36,8,0
1162.373047,332.789856,37,8,0
1192.667480,332.500732,38,8,0
1225.016724,332.832642,39,8,0
1255.308716,333.541077,40,8,0
15.575837,366.444763,1,9,0
46.558990,365.522888,2,9,0
76.622925,365.359833,3,9,0
107.307411,365.710724,4,9,0
138.648270,364.448120,5,9,0
170.151031,364.855133,6,9,0
201.090393,364.247284,7,9,0
233.491348,364.276855,8,9,0
264.937195,363.782959,9,9,0
296.252777,363.885681,10,9,0
328.950134,363.341797,11,9,0
360.443115,363.667938,12,9,0
392.377075,363.651184,13,9,0
424.856476,363.514282,14,9,0
456.368164,363.444153,15,9,0
489.925415,363.234497,16,9,0
521.416077,363.005798,17,9,0
553.172363,363.467255,18,9,0
586.103394,363.641205,19,9,0
617.628357,363.034882,20,9,0
650.059448,363.423492,21,9,0
682.216003,362.304993,22,9,0
714.692810,363.722076,23,9,0
747.377563,363.559723,24,9,0
778.704529,363.589539,25,9,0
811.595825,363.787292,26,9,0
843.203796,363.571136,27,9,0
875.560486,363.372803,28,9,0
908.358337,363.630402,29,9,0
940.171997,364.011536,30,9,0
971.718994,363.393036,31,9,0
1003.629639,363.959564,32,9,0
1035.615845,363.884705,33,9,0
1066.955078,363.424011,34,9,0
1098.780518,363.961517,35,9,0
1130.089844,365.563843,36,9,0
1161.509644,364.730164,37,9,0
1193.176270,365.185547,38,9,0
1224.685913,365.335510,39,9,0
1254.741699,364.703888,40,9,0
14.716482,397.383026,1,10,0
45.028709,397.590820,2,10,0
76.744125,397.161407,3,10,0
107.470154,396.390686,4,10,0
138.654175,396.436279,5,10,0
170.702332,397.028931,6,10,0
200.969498,396.392120,7,10,0
232.794250,396.287476,8,10,0
265.086090,396.080536,9,10,0
296.980957,396.452637,10,10,0
328.712738,395.526306,11,10,0
359.748718,395.593170,12,10,0
392.308441,395.768921,13,10,0
423.748810,396.102203,14,10,0
456.692993,395.664032,15,10,0
488.403839,395.213745,16,10,0
520.843750,395.886475,17,10,0
553.072571,395.925934,18,10,0
585.609253,394.295959,19,10,0
617.583740,395.763611,20,10,0
649.530334,395.506012,21,10,0
681.936340,395.007538,22,10,0
714.277771,395.412262,23,10,0
746.672241,395.031860,24,10,0
779.541321,395.033295,25,10,0
811.034424,396.131073,26,10,0
843.075562,396.058807,27,10,0
875.685852,395.362061,28,10,0
907.939026,395.740997,29,10,0
939.583130,396.396332,30,10,0
972.000977,395.610474,31,10,0
1003.369568,395.497406,32,10,0
1036.059082,395.989197,33,10,0
1066.572021,396.225525,34,10,0
1100.474854,396.637268,35,10,0
1129.939941,396.297760,36,10,0
1162.692993,396.040619,37,10,0
1193.317871,396.598358,38,10,0
1224.276245,397.019348,39,10,0
1255.701660,397.662537,40,10,0
15.303946,429.627563,1,11,0
45.275593,429.192566,2,11,0
76.631042,428.430450,3,11,0
107.334152,428.644775,4,11,0
138.385666,428.585938,5,11,0
169.969986,427.734467,6,11,0
201.704010,428.682831,7,11,0
233.190338,428.591278,8,11,0
265.088379,428.089508,9,11,0
296.441864,428.542145,10,11,0
328.631561,427.811218,11,11,0
360.715393,427.715698,12,11,0
392.020721,427.981354,13,11,0
424.455963,428.429718,14,11,0
456.565094,427.498047,15,11,0
488.308716,427.493988,16,11,0
520.698914,427.746674,17,11,0
552.769897,427.342651,18,11,0
585.155457,428.388397,19,11,0
616.609436,427.370056,20,11,0
650.559326,427.417206,21,11,0
682.678833,427.622986,22,11,0
714.242615,427.931793,23,11,0
746.382385,427.390320,24,11,0
778.964966,427.632904,25,11,0
811.325623,427.627869,26,11,0
843.798401,428.199493,27,11,0
874.593262,428.626740,28,11,0
908.106567,427.882996,29,11,0
940.212708,428.012512,30,11,0
971.734131,427.328308,31,11,0
1004.326355,428.101471,32,11,0
1036.493408,428.063843,33,11,0
1067.493286,427.292542,34,11,0
1098.888916,427.468567,35,11,0
1131.229004,428.624786,36,11,0
1162.319824,428.570190,37,11,0
1193.271484,428.342072,38,11,0
1224.612305,428.607239,39,11,0
1255.659180,429.221741,40,11,0
14.504146,460.670013,1,12,0
45.743053,460.725281,2,12,0
75.606743,461.404999,3,12,0
107.347115,460.394348,4,12,0
138.562256,460.198792,5,12,0
170.140762,460.455536,6,12,0
201.652069,460.199738,7,12,0
233.270081,460.340393,8,12,0
265.211578,459.743469,9,12,0
296.180023,460.144043,10,12,0
328.348328,460.824799,11,12,0
361.327850,459.946381,12,12,0
392.053314,460.455536,13,12,0
424.582123,460.643341,14,12,0
456.245483,459.663177,15,12,0
489.183563,459.680908,16,12,0
521.293823,459.469635,17,12,0
553.270996,459.429077,18,12,0
585.451660,460.677490,19,12,0
617.299805,460.743774,20,12,0
650.366760,460.537231,21,12,0
682.159363,459.749512,22,12,0
714.629150,460.908234,23,12,0
747.473267,460.077393,24,12,0
779.757324,460.404358,25,12,0
810.298950,460.337982,26,12,0
843.288696,459.490021,27,12,0
875.260376,460.417023,28,12,0
907.357910,460.353516,29,12,0
939.464905,461.189575,30,12,0
971.689148,460.333984,31,12,0
1004.320679,460.472992,32,12,0
1035.511963,460.414886,33,12,0
1067.469727,460.325531,34,12,0
1099.539795,460.749359,35,12,0
1131.451660,460.892975,36,12,0
1163.103882,461.036713,37,12,0
1193.235352,460.249023,38,12,0
1224.667114,460.734314,39,12,0
1256.288208,460.260834,40,12,0
14.559123,492.616730,1,13,0
45.518635,492.647552,2,13,0
76.571983,492.892914,3,13,0
